"source","id","doi","title","authors","journal","published_date","url","abstract"
"pubmed","42731447","10.1016/j.phymed.2026.158514","Long-mu-pi-yan-fang ameliorates atopic dermatitis-like skin inflammation by modulating interleukin-22 receptor-mediated inflammatory signaling.","Qu, Huanhuan; Wei, Ziyu; Chen, Fengming; Wang, Junxia; Lang, Jing; Ren, Jianxun; Yi, Xiuli; Song, Ping; Li, Chunying; Song, Pu; Lang, Na","Phytomedicine : international journal of phytotherapy and phytopharmacology","2026-09-13","https://pubmed.ncbi.nlm.nih.gov/42731447/","BACKGROUND: Long-mu-pi-yan-fang (LMPYF) has been used in clinical practice for the management of atopic dermatitis (AD), yet its underlying mechanisms remain unclear. PURPOSE: To investigate the potential mechanisms of LMPYF in the treatment of AD. METHODS: The therapeutic effects of LMPYF at different doses were evaluated in 2,4-dinitrochlorobenzene (DNCB)-induced AD-like mice. RNA sequencing (RNA-seq) and molecular dynamics simulations were performed to explore potential therapeutic targets. The clinical relevance of the identified target was assessed in skin specimens from AD patients by analyzing its correlation with disease severity, and the associated mechanisms were further examined through in vitro experiments. RESULTS: LMPYF ameliorated DNCB-induced AD-like lesions and epidermal hyperplasia, accompanied by reduced immunoglobulin E and T helper 2 cytokines. RNA-seq and molecular dynamics simulations suggested interleukin-22 receptor subunit alpha 1 (IL22RA1) as a potential LMPYF-associated target, with selected LMPYF constituents exhibiting stable interactions with IL22RA1. In clinical samples, IL22RA1 expression was elevated in lesional skin from AD patients and was positively correlated with disease severity. Further experimental validation showed that LMPYF reduced IL22RA1 expression and suppressed the Janus kinase 1 (JAK1)/signal transducer and activator of transcription 3 (STAT3) signaling axis in vitro, which was consistent with reduced STAT3 phosphorylation in vivo. Furthermore, IL22RA1 knockdown in HaCaT cells stimulated with IL-4, IL-13, and tumor necrosis factor (TNF)-alpha attenuated the anti-inflammatory effects of LMPYF, suggesting that IL22RA1 may contribute to the cellular response to LMPYF. CONCLUSION: This study suggests that LMPYF may ameliorate AD-like skin inflammation, at least in part, by modulating the IL22RA1/JAK1/STAT3 axis."
"pubmed","42731176","10.1016/j.prp.2026.156671","Identification of TRAF1 as a crucial regulator of inflammatory and oxidative injury in acute myocardial infarction.","Zhang, Fei; Xin, Hong; Xu, Quancheng; Li, Chengliang","Pathology, research and practice","2026-09-13","https://pubmed.ncbi.nlm.nih.gov/42731176/","BACKGROUND: Acute myocardial infarction (AMI) is governed by intricate molecular networks. The precise role of tumor necrosis factor receptor-associated factor 1 (TRAF1) in AMI pathogenesis remains incompletely understood. This study aimed to delineate the function, regulation, and therapeutic potential of TRAF1 in AMI. METHODS: Transcriptomic analysis of the GSE166780 dataset identified key genes involved in AMI. Expression of TRAF1 was validated in clinical plasma samples. In vitro and in vivo models of hypoxia/reoxygenation (H/R) or myocardial ischemia/reperfusion (MI/R) were used. Functional assays included cytokine measurement, oxidative stress detection, and viability and apoptosis assessment. Mechanisms involving upstream regulators USP1 and ATF2 were investigated via Co-IP, ubiquitination, luciferase reporter, ChIP, and stability assays. Drug screening and molecular docking were performed. RESULTS: Transcriptomic analysis identified TRAF1 as a key factor in AMI. TRAF1 was upregulated in AMI patients and H/R-exposed AC16 cardiomyocytes. TRAF1 knockdown mitigated H/R-induced inflammation, oxidative stress, and apoptosis in AC16 cardiomyocytes in vitro, and improved cardiac function post-MI/R in mice. Mechanistically, USP1 stabilized TRAF1 protein likely through deubiquitination, while ATF2 transcriptionally activated TRAF1. Moreover, the USP1/TRAF1 axis promoted NF-kappaB pathway activation. The compound parthenolide was found to exert protective effects against H/R injury, at least in part, through TRAF1 downregulation. CONCLUSION: This study suggests that TRAF1 is a central regulator of inflammatory and oxidative injury in AMI, modulated by ATF2 and USP1. Our in vitro experiments suggest that parthenolide attenuates H/R-induced injury, at least in part, through TRAF1 downregulation. Consequently, TRAF1 emerges as a promising therapeutic target warranting further investigation in preclinical models."
"pubmed","42731068","10.1159/hrp/adaag023","Homozygous variants in ZSWIM6 cause severe syndromic short stature and developmental delay.","Amaratunga, Shenali Anne; Bezdicka, Martin; Tayeb, Tara Hussein; Soucek, Ondrej; Lebl, Jan","Hormone research in paediatrics","2026-09-13","https://pubmed.ncbi.nlm.nih.gov/42731068/","Introduction We investigated two siblings from a consanguineous Kurdish family presenting with a specific facial phenotype (prominent forehead, supraorbital ridges, broad nose, depressed nasal bridge), severe short stature with biochemical features of growth hormone (GH) deficiency, microcephaly, and developmental delay. Whole-exome sequencing identified a homozygous variant (c.3119G>A, p.Arg1040His) in gene ZSWIM6, a putative transcription factor. Previously, only de novo heterozygous ZSWIM6 variants were known, causing either acromelic frontonasal dysostosis (AFND) or severe intellectual disability without craniofacial or skeletal anomalies. We aimed to characterize the functional impact of these three distinct variants to understand the resulting genotype-phenotype correlations. Methods The three ZSWIM6 variants were prepared in vitro by site-directed mutagenesis. Transcriptional activity was assessed in HEK293 cells using dual-luciferase reporter assays for HECW2 and ZIC2 promoters, previously hypothesized to possess functional links to ZSWIM6. In addition, in silico 3D structural modelling was performed using AlphaFold to predict the impact of each mutation on protein conformation and surface charge. Results The siblings shared partial overlap with prior ZSWIM6-associated phenotypes but also exhibited a distinct clinical presentation. Functional assays confirmed ZSWIM6 is a transcriptional regulator of the HECW2 and ZIC2 promoters. The three variants showed different effects on transcriptional regulation: the p.Arg1040His variant reduced ZIC2 activation (loss-of-function), p.Arg1163Trp enhanced ZIC2 activation (gain-of-function), and p.Arg913Ter specifically increased HECW2 activation (derepression). The 3D structural modelling predicted that p.Arg1040His and p.Arg1163Trp alter local surface charge without disrupting the overall fold, while p.Arg913Ter truncates ZSWIM6, potentially affecting the DNA binding interactions. Conclusion We report the first-ever homozygous ZSWIM6 variant, causing a novel phenotype of severe syndromic short stature with biochemical features consistent with GH deficiency and developmental delay. Our findings demonstrate that ZSWIM6 is a key transcriptional regulator and that allele-specific disturbances drive the marked clinical heterogeneity of ZSWIM6-related disorders."
"pubmed","42730918","10.1007/s00240-026-02053-7","beta-carotene attenuates calcium oxalate crystal-induced renal injury through suppression of NF-kappaB-mediated inflammation.","Su, Mingqin; Guan, Yuxiang; Wei, Hongquan; Chen, Lijun; Dong, Wei","Urolithiasis","2026-09-13","https://pubmed.ncbi.nlm.nih.gov/42730918/","Calcium oxalate (CaOx) nephrolithiasis represents the most prevalent form of kidney stone disease and is characterized by persistent renal inflammation and tissue damage. beta-Carotene, a naturally occurring carotenoid with well-documented anti-inflammatory properties, has demonstrated beneficial effects in a variety of inflammatory conditions; however, its potential role in CaOx crystal-associated renal injury remains largely unexplored. In this study, the effects of beta-carotene on CaOx-induced renal damage were evaluated using both cellular and animal models. In human renal proximal tubular epithelial (HK-2) cells, beta-carotene effectively alleviated calcium oxalate monohydrate (COM)-induced injury, decreased kidney injury molecule-1 (KIM-1) expression, and reduced the production of pro-inflammatory mediators, including TNF-alpha, IL-1beta, IL-6, and MCP-1. Similarly, in a glyoxylate-induced nephrocalcinosis mouse model, beta-carotene attenuated CaOx crystal accumulation, improved renal histopathological alterations and functional impairment, and suppressed inflammatory responses. To investigate the underlying mechanisms, network pharmacology and molecular docking analyses were conducted. A total of 145 overlapping targets were identified, and enrichment analyses identified NF-kappaB signaling as one of the candidate pathways potentially involved in the protective effects of beta-carotene. Molecular docking analysis suggested favorable binding affinities between beta-carotene and several key targets. Experimental validation demonstrated that beta-carotene markedly inhibited NF-kappaB activation in both in vitro and in vivo settings, whereas pharmacological activation of NF-kappaB partially abolished its beneficial effects. Taken together, these findings indicate that beta-carotene ameliorates CaOx crystal-induced renal injury and inflammation, at least in part through suppression of NF-kappaB signaling, and may offer a potential basis for the development of novel preventive and therapeutic approaches for kidney stone disease."
"pubmed","42729240","10.3389/fbinf.2026.1920228","DBP-CanPred: a machine learning model for predicting cancer-causing mutations in DNA-binding proteins.","Phogat, Amit; Krishnan, Sowmya Ramaswamy; Pandey, Medha; Gromiha, M Michael","Frontiers in bioinformatics","2026-09-13","https://pubmed.ncbi.nlm.nih.gov/42729240/","INTRODUCTION: The fundamental cellular processes, including transcriptional regulation, chromatin organization, and genome maintenance, are regulated by DNA-binding proteins (DBPs). Mutations in DBPs can alter protein-DNA interactions, leading to tumor development. However, identifying such driver mutations remains a major challenge due to limitations of experimental approaches. METHODS: We have trained a machine learning model, DBP-CanPred, to identify driver mutations in DBPs. We used the sequence-derived evolutionary features, as well as structure-based features such as mutation-perturbed structural descriptors. RESULTS: We evaluated DBP-CanPred using a curated test set, achieving an AU-ROC of 0.86 and a balanced accuracy of 0.79. Further analysis based on substitution-type showed consistent performance across different categories, especially higher performance on charged residues. In addition, we applied the model on an independent dataset and identified potential driver mutations with high confidence scores. DISCUSSION: The study contributes to understanding mutation patterns in DNA-binding proteins and supports variant interpretation in cancer research."
"pubmed","42729012","10.12688/f1000research.175934.2","Leveraging Artificial Intelligence (AI) Based Algorithm for Accurate Estrogen Receptor (ER) and Progesterone Receptor (PR) Analysis in Breast Cancer Diagnostics: Potential to be a Crucial Aid in Routine Workflow.","Pai, Kanthilatha; Singh, Brij Mohan Kumar; Udupa, Chethana Babu; Pai, Madhavi; Verma, Vani; Jha, Sumit; Aatre, Kiran; Mishra, Purnendu; Godkhindi, Vishwapriya Mahadev; Sharma, Swati; Singh, Gursevak; Mathur, Shubham; Modi, Akash; Kumar, Rajiv","F1000Research","2026-09-13","https://pubmed.ncbi.nlm.nih.gov/42729012/","BACKGROUND: Scoring of estrogen receptor (ER) and progesterone receptor (PR) expression in breast cancer is critical for identifying patients who would benefit with hormonal therapy. Since manual scoring of immunohistochemistry (IHC) is influenced by pathologist experience, fatigue, inter-observer variability, and subjectivity, artificial intelligence (AI)-based algorithms, trained on large datasets can aid to improve diagnostic accuracy. METHODOLOGY: This study evaluated an AI-based algorithm for ER and PR IHC scoring in 297 ER and 293 PR cases of invasive breast carcinoma and compared the scores with that of pathologists (two senior and two junior) A pre-trained automated algorithm (Mimansa) identified region of interest and provided the scoreswhich was compared with the consensus score of pathologists-ground truth(GT).Concordance was evaluated using Cohen's kappa and F1 score. RESULTS: For ER IHC, GT scores included 169 strong positive, 31 low positive, and 98 negative cases. Agreement with GT was 99% and 98% for senior pathologists, 97% for the AI algorithm, and 95% and 93% for junior pathologists. The algorithm correctly classified all strong positive cases but showed discordance in 16 low-score cases, with four false negatives and ten false positives. Notably, it identified two true positive cases missed by all pathologists.For PR IHC, agreement rates were 98% and 97% for senior pathologists, 92% for the algorithm, and 93% and 91% for junior pathologists. The algorithm achieved perfect accuracy in strong positive cases but produced 16 false negatives and eight false positives among low-score cases. Cohen's kappa values were 0.91 (ER) and 0.84 (PR). CONCLUSION: The AI algorithm demonstrated high concordance with expert consensus, performing comparably to senior pathologists and outperforming junior pathologists in several metrics. It shows promise as a supportive second-reader tool, particularly in low-positive cases where diagnostic errors may significantly impact patient management."
"biorxiv","10.64898/2026.09.07.749913","10.64898/2026.09.07.749913","TransBind2: Improving Transcription Factor-DNA Binding Prediction with Multimodal Data and Bidirectional Cross Attention","Shreya Basnet; Jianlin Cheng","bioRxiv","2026-09-14","https://www.biorxiv.org/content/10.64898/2026.09.07.749913","Accurate genome-wide prediction of transcription factor (TF)–DNA binding remains challenging because many models focus mainly on DNA sequence and overlook chromatin context and TF structure. We previously developed TransBind, a protein-aware model that combines TF and DNA representations through cross-attention. Here, we introduce TransBind2, which improves on TransBind in several ways. It incorporates DNase-seq accessibility and genome mappability tracks as additional input, uses a biomodal protein language model (ProstT5) to capture both TF sequence and structure, and applies bidirectional cross-attention so DNA and protein features can refine each other. We also frame prediction as binary classification of individual < DNA bin, TF, cell type > triplets, allowing the model to generalize to new TFs and cell types. Across 690 human ChIP-seq experiments covering 161 TFs and 91 cell types, TransBind2 achieves a macro AUROC of 0.9648 and AUPR of 0.4215, outperforming TransBind and other baselines, with a ≥12.67% relative AUPR gain. The model trained on human data also performs well in cross-species zero-shot prediction on mouse data. Saliency analysis shows that it can identify TF-binding peaks with a median error of 12–38 base pairs (bps) despite being trained on window-level labels. Ablation studies further show that TF structure, chromatin accessibility, and bidirectional attention each improve performance. Overall, these results show that combining TF structure with chromatin context leads to more accurate and generalizable TF–DNA binding predictions."
"biorxiv","10.64898/2026.09.11.750536","10.64898/2026.09.11.750536","Integrated Computational and Spectroscopic Analyses to unravel the Role of Cu(II) Coordination in Modulating Doxorubicin-DNA Binding","Dipanshu Ranjan Pattanayak; Aditya Dileep Kurdekar; Chelli Sai Manohar; R Sarojini; R Dharmaraj","bioRxiv","2026-09-14","https://www.biorxiv.org/content/10.64898/2026.09.11.750536","Doxorubicin (DOX) is a clinically important anthracycline whose anticancer activity is closely associated with DNA binding. However, the structural basis by which metal coordination modulates DOX-DNA association remains poorly understood. Here, an integrated computational and spectroscopic approach was employed to elucidate the role of Cu(II) coordination in modulating the structure of DOX and its DNA binding. DFT, molecular docking, and molecular dynamics simulations established a stable intercalative association of DOX with DNA. At the same time, DFT-based characterization of Cu(II)-DOX revealed coordination-induced structural and electronic changes consistent with reduced conformational freedom and increased rigidity. This led to the hypothesis that Cu(II) coordination may favor an intercalation-compatible configuration of DOX. UV–Vis and competitive fluorescence studies experimentally supported Cu(II)-dependent modulation of DOX– DNA association, with UV–Vis analysis indicating a substantial tenfold increase in apparent DNA-binding affinity and fluorescence measurements confirming pronounced perturbation of DNA-associated ethidium bromide. Collectively, the findings establish a coherent relationship between Cu(II) coordination, DOX conformational modulation, and DNA recognition, highlighting metal coordination as a potential strategy for tuning the biomolecular interactions of anthracycline therapeutics."
"biorxiv","10.64898/2026.09.15.751774","10.64898/2026.09.15.751774","Structural conservation of the gabapentinoid binding site in human and Caenorhabditis elegans α2δ subunits: a docking and molecular dynamics perspective","Jabin Sultana; Lusine Mkrtchyan; Jesus D Castano; Jerome del Castillo; Francis Beaudry","bioRxiv","2026-09-17","https://www.biorxiv.org/content/10.64898/2026.09.15.751774","Pain is a global health burden, highlighting the need for effective therapeutic strategies. Gabapentin (GBP) and pregabalin (PGB), used for neuropathic pain, act primarily through α2δ auxiliary subunits of voltage-gated calcium channels. Caenorhabditis elegans expresses UNC-36, an ortholog of mammalian α2δ proteins involved in calcium-channel function and nocifensive behavior. However, whether UNC-36 preserves the molecular features required for gabapentinoid recognition remains unclear. We compared human α2δ-1 and UNC-36 using sequence and structural analyses, molecular docking, 500-ns molecular dynamics simulations, interaction profiling, principal component and free-energy landscape analyses, and MM/GBSA calculations. UNC-36 preserved the overall architecture of the mammalian gabapentinoid-binding region despite substantial sequence divergence, and both ligands remained associated with the modeled pockets. However, residue-level interaction networks differed between species. Human α2δ-1 showed greater contributions from aromatic interactions, whereas UNC-36 relied more prominently on cationic and hydrogen-bond donor interactions mediated by Arg501 and Arg503. The human α2δ-1-PGB complex maintained the most stable ligand pose, whereas α2δ-1-GBP showed greater positional variation. In UNC-36, PGB exhibited greater deviation from its initial binding pose than GBP. The first two principal components accounted for more conformational variance in UNC-36 complexes than in human complexes. MM/GBSA estimates showed that PGB was energetically favored over GBP in human α2δ-1, whereas GBP was favored over PGB in UNC-36. These findings show that conservation of the gabapentinoid-binding architecture is accompanied by species-specific differences in interaction chemistry, conformational dynamics, and estimated binding energetics, providing a molecular basis for interpreting C. elegans gabapentinoid responses in a translational context."
"biorxiv","10.64898/2026.09.14.751576","10.64898/2026.09.14.751576","Martini 3 Coarse-Grained Model of DNA for Heterogeneous Molecular Systems","Rokas Dargis; Gaurav Arya","bioRxiv","2026-09-16","https://www.biorxiv.org/content/10.64898/2026.09.14.751576","DNA often functions in heterogeneous molecular systems containing proteins, lipids, polymers, and other materials. All-atom molecular dynamics simulations can be used to study DNA in these multicomponent systems, but computational cost limits the accessible system sizes and time scales. Coarse-grained models extend these scales, but existing DNA models are generally not designed for interactions with a broad range of other molecular species. To fill this gap, we develop a coarse-grained model of DNA designed for use with the Martini 3 force field. The model was parameterized through an iterative Bayesian optimization workflow, which used a scaled Wasserstein metric to compare distributions of local geometrical features and global structure from coarse-grained simulations against all-atom reference simulations. The optimized model captures key structural and mechanical properties of single- and double-stranded DNA across varying strand lengths and ionic conditions, while retaining compatibility with the broader Martini 3 ecosystem. This compatibility enables DNA to be integrated with a broad range of molecular systems, as we illustrate through simulations of double-stranded DNA bound to a transcription factor, cholesterol-tagged DNA duplex interacting with a lipid bilayer, a crossover-containing DNA nanostructure, and single-stranded DNA adsorbing onto graphene. Together, these results establish a transferable coarse-grained model of DNA for simulations of heterogeneous biomolecular and engineered systems."
"chemrxiv","10.26434/chemrxiv.15009072/v1","10.26434/chemrxiv.15009072/v1","Accurate modeling of ion-protein binding in solution: molecular mechanics force field innovation and validation on Mg2+","Giorgio Schillaci; Julian Mélendez Delgado; Matthew Saunders; Irene Arias Gutierrez; Péter R. Nagy; Sameer Varma","ChemRxiv","2026-09-18","https://doi.org/10.26434/chemrxiv.15009072/v1","Multivalent ions bind to proteins to control many biological processes. Molecular simulations can effectively supplement experiments to resolve underlying mechanisms, but suffer from reliability and feasibility issues in describing ion-protein binding in the condensed phase. Here we present a molecular mechanics based generalizable solution to this long-standing challenge. Using the divalent Mg 2+ as a model, we demonstrate that our approach yields unprecedented accuracy in describing its binding to proteins in solution – compared to high level quantum mechanics, the mean error in local interaction energies is 0.5%, and the binding modes and binding free energies match experiment. Our study also shows that key to achieving this accuracy requires a delicate balance between the large repulsive and attractive forces at short distances near ions for which explicit modeling of polarization is essential. Overall, our work lays foundation for future development of molecular simulation methods for ions and opens the way to quantitatively study Mg-dependent mechanisms in hundreds of enzymes and proteins."
"medrxiv","10.64898/2026.09.15.26363174","10.64898/2026.09.15.26363174","Genomic foundation model-derived disruption profiling links somatic mutations to cancer biology and clinical outcomes","Nayak A; Lee T; Agarwal V; Georgakopoulos-Soares I","medRxiv","2026-09-16","https://www.medrxiv.org/content/10.64898/2026.09.15.26363174","Cancer genomics has concentrated on individual mutations, overlooking whether somatic mutations can accumulate to produce partial, gene-level disruption with biological and clinical consequences. Sequence-to-function models can quantify these effects directly from DNA sequence. Here, we use AlphaGenome and AlphaMissense to quantify the disruption imposed by somatic mutations across 8,800 patients and 33 cancer types from The Cancer Genome Atlas. At the individual-variant level, recurrent hotspot mutations showed substantially larger predicted protein-level effects, whereas non-hotspot mutations exhibited larger regulatory effects across most cancer types. We then aggregated the variant-level predictions to construct patient-gene disruption profiles capturing transcriptional activity, chromatin accessibility, transcription factor binding, and splicing. These profiles were gene- and modality-specific, and reflected tissue of origin, cancer type, and microsatellite-instability status while retaining information beyond tumor mutational burden. Among patients lacking recurrent hotspot mutations in a given cancer gene, higher predicted disruption was associated with overall survival, with the strongest and most consistent signal observed for chromatin accessibility. In an independent treatment-annotated cohort, gene-level disruption was also associated with survival within treatment-defined subgroups. Together, these findings show that recurrent hotspots are enriched for strong predicted protein-level effects, whereas regulatory consequences are distributed more broadly across other variants, supporting a continuous, multidimensional view of cancer-gene perturbation beyond discrete drivers."
